1900-01-01 17:47:36,357 - INFO - args: Namespace(batch_size=500, clst=0.0001, cnt=1, dataset_name='ogbg-molhiv', info=0.001, log_file='gder_ogbg_bs500_pna_0.7_r.log', lr=0.0005, max_epochs=600, mlp_out_dim=1, model_name='pna', protnce_lambda=0.001, pruning_epochs=10, retain_ratio=0.7, sep=0.3, weight_decay=3e-06)
1900-01-01 17:47:36,357 - INFO - start_time: 1743241656.3574984
1900-01-01 18:56:25,560 - INFO - Training..., Epoch: 423
1900-01-01 18:56:35,108 - INFO - Training..., Epoch: 424
1900-01-01 18:56:45,474 - INFO - Training..., Epoch: 425
1900-01-01 18:56:55,117 - INFO - Training..., Epoch: 426
1900-01-01 18:57:04,643 - INFO - Training..., Epoch: 427
1900-01-01 18:57:14,396 - INFO - Training..., Epoch: 428
1900-01-01 18:57:24,840 - INFO - Training..., Epoch: 429
1900-01-01 18:57:34,035 - INFO - Training..., Epoch: 430
1900-01-01 18:57:43,798 - INFO - Training..., Epoch: 431
1900-01-01 18:57:54,257 - INFO - Training..., Epoch: 432
1900-01-01 18:58:04,834 - INFO - Training..., Epoch: 433
1900-01-01 18:58:14,439 - INFO - Training..., Epoch: 434
1900-01-01 18:58:24,301 - INFO - Training..., Epoch: 435
1900-01-01 18:58:34,447 - INFO - Training..., Epoch: 436
1900-01-01 18:58:44,068 - INFO - Training..., Epoch: 437
1900-01-01 18:58:53,222 - INFO - Training..., Epoch: 438
1900-01-01 18:59:03,060 - INFO - Training..., Epoch: 439
1900-01-01 18:59:13,443 - INFO - Training..., Epoch: 440
1900-01-01 18:59:22,977 - INFO - Training..., Epoch: 441
1900-01-01 18:59:32,581 - INFO - Training..., Epoch: 442
1900-01-01 18:59:42,620 - INFO - Training..., Epoch: 443
1900-01-01 18:59:53,090 - INFO - Training..., Epoch: 444
1900-01-01 19:00:02,240 - INFO - Training..., Epoch: 445
1900-01-01 19:00:11,996 - INFO - Training..., Epoch: 446
1900-01-01 19:00:22,455 - INFO - Training..., Epoch: 447
1900-01-01 19:00:32,343 - INFO - Training..., Epoch: 448
1900-01-01 19:00:41,783 - INFO - Training..., Epoch: 449
1900-01-01 19:00:51,761 - INFO - Training..., Epoch: 450
1900-01-01 19:01:02,022 - INFO - Training..., Epoch: 451
1900-01-01 19:01:11,509 - INFO - Training..., Epoch: 452
1900-01-01 19:01:20,780 - INFO - Training..., Epoch: 453
1900-01-01 19:01:30,539 - INFO - Training..., Epoch: 454
1900-01-01 19:01:41,083 - INFO - Training..., Epoch: 455
1900-01-01 19:01:50,223 - INFO - Training..., Epoch: 456
1900-01-01 19:01:59,812 - INFO - Training..., Epoch: 457
1900-01-01 19:02:10,216 - INFO - Training..., Epoch: 458
1900-01-01 19:02:20,483 - INFO - Training..., Epoch: 459
1900-01-01 19:02:29,763 - INFO - Training..., Epoch: 460
1900-01-01 19:02:39,592 - INFO - Training..., Epoch: 461
1900-01-01 19:02:49,953 - INFO - Training..., Epoch: 462
1900-01-01 19:02:59,732 - INFO - Training..., Epoch: 463
1900-01-01 19:03:09,015 - INFO - Training..., Epoch: 464
1900-01-01 19:03:18,881 - INFO - Training..., Epoch: 465
1900-01-01 19:03:29,331 - INFO - Training..., Epoch: 466
1900-01-01 19:03:38,905 - INFO - Training..., Epoch: 467
1900-01-01 19:03:48,365 - INFO - Training..., Epoch: 468
1900-01-01 19:03:58,399 - INFO - Training..., Epoch: 469
1900-01-01 19:04:08,829 - INFO - Training..., Epoch: 470
1900-01-01 19:04:17,784 - INFO - Training..., Epoch: 471
1900-01-01 19:04:27,462 - INFO - Training..., Epoch: 472
1900-01-01 19:04:37,960 - INFO - Training..., Epoch: 473
1900-01-01 19:04:49,280 - INFO - Training..., Epoch: 474
1900-01-01 19:04:58,964 - INFO - Training..., Epoch: 475
1900-01-01 19:05:08,942 - INFO - Training..., Epoch: 476
1900-01-01 19:05:19,162 - INFO - Training..., Epoch: 477
1900-01-01 19:05:28,833 - INFO - Training..., Epoch: 478
1900-01-01 19:05:38,064 - INFO - Training..., Epoch: 479
1900-01-01 19:05:47,848 - INFO - Training..., Epoch: 480
1900-01-01 19:05:58,211 - INFO - Training..., Epoch: 481
1900-01-01 19:06:07,719 - INFO - Training..., Epoch: 482
1900-01-01 19:06:17,077 - INFO - Training..., Epoch: 483
1900-01-01 19:06:27,577 - INFO - Training..., Epoch: 484
1900-01-01 19:06:38,201 - INFO - Training..., Epoch: 485
1900-01-01 19:06:47,901 - INFO - Training..., Epoch: 486
1900-01-01 19:06:57,792 - INFO - Training..., Epoch: 487
1900-01-01 19:07:08,154 - INFO - Training..., Epoch: 488
1900-01-01 19:07:18,356 - INFO - Training..., Epoch: 489
1900-01-01 19:07:27,404 - INFO - Training..., Epoch: 490
1900-01-01 19:07:36,848 - INFO - Training..., Epoch: 491
1900-01-01 19:07:47,133 - INFO - Training..., Epoch: 492
1900-01-01 19:07:56,845 - INFO - Training..., Epoch: 493
1900-01-01 19:08:06,145 - INFO - Training..., Epoch: 494
1900-01-01 19:08:15,888 - INFO - Training..., Epoch: 495
1900-01-01 19:08:26,515 - INFO - Training..., Epoch: 496
1900-01-01 19:08:36,326 - INFO - Training..., Epoch: 497
1900-01-01 19:08:46,159 - INFO - Training..., Epoch: 498
1900-01-01 19:08:56,332 - INFO - Training..., Epoch: 499
1900-01-01 19:09:06,848 - INFO - Training..., Epoch: 500
1900-01-01 19:09:16,113 - INFO - Training..., Epoch: 501
1900-01-01 19:09:25,695 - INFO - Training..., Epoch: 502
1900-01-01 19:09:35,904 - INFO - Training..., Epoch: 503
1900-01-01 19:09:45,916 - INFO - Training..., Epoch: 504
1900-01-01 19:09:55,054 - INFO - Training..., Epoch: 505
1900-01-01 19:10:04,808 - INFO - Training..., Epoch: 506
1900-01-01 19:10:15,143 - INFO - Training..., Epoch: 507
1900-01-01 19:10:24,733 - INFO - Training..., Epoch: 508
1900-01-01 19:10:34,228 - INFO - Training..., Epoch: 509
1900-01-01 19:10:44,299 - INFO - Training..., Epoch: 510
1900-01-01 19:10:54,832 - INFO - Training..., Epoch: 511
1900-01-01 19:11:04,356 - INFO - Training..., Epoch: 512
1900-01-01 19:11:13,913 - INFO - Training..., Epoch: 513
1900-01-01 19:11:24,232 - INFO - Training..., Epoch: 514
1900-01-01 19:11:34,164 - INFO - Training..., Epoch: 515
1900-01-01 19:11:43,321 - INFO - Training..., Epoch: 516
1900-01-01 19:11:52,854 - INFO - Training..., Epoch: 517
1900-01-01 19:12:03,234 - INFO - Training..., Epoch: 518
1900-01-01 19:12:12,957 - INFO - Training..., Epoch: 519
1900-01-01 19:12:22,365 - INFO - Training..., Epoch: 520
1900-01-01 19:12:32,541 - INFO - Training..., Epoch: 521
1900-01-01 19:12:42,906 - INFO - Training..., Epoch: 522
1900-01-01 19:12:52,425 - INFO - Training..., Epoch: 523
1900-01-01 19:13:01,977 - INFO - Training..., Epoch: 524
1900-01-01 19:13:12,244 - INFO - Training..., Epoch: 525
1900-01-01 19:13:22,549 - INFO - Training..., Epoch: 526
1900-01-01 19:13:32,001 - INFO - Training..., Epoch: 527
1900-01-01 19:13:41,482 - INFO - Training..., Epoch: 528
1900-01-01 19:13:51,893 - INFO - Training..., Epoch: 529
1900-01-01 19:14:01,845 - INFO - Training..., Epoch: 530
1900-01-01 19:14:11,177 - INFO - Training..., Epoch: 531
1900-01-01 19:14:21,212 - INFO - Training..., Epoch: 532
1900-01-01 19:14:31,430 - INFO - Training..., Epoch: 533
1900-01-01 19:14:40,909 - INFO - Training..., Epoch: 534
1900-01-01 19:14:50,258 - INFO - Training..., Epoch: 535
1900-01-01 19:15:00,300 - INFO - Training..., Epoch: 536
1900-01-01 19:15:10,591 - INFO - Training..., Epoch: 537
1900-01-01 19:15:20,017 - INFO - Training..., Epoch: 538
1900-01-01 19:15:29,377 - INFO - Training..., Epoch: 539
1900-01-01 19:15:39,644 - INFO - Training..., Epoch: 540
1900-01-01 19:15:50,019 - INFO - Training..., Epoch: 541
1900-01-01 19:15:59,749 - INFO - Training..., Epoch: 542
1900-01-01 19:16:09,448 - INFO - Training..., Epoch: 543
1900-01-01 19:16:19,792 - INFO - Training..., Epoch: 544
1900-01-01 19:16:29,699 - INFO - Training..., Epoch: 545
1900-01-01 19:16:38,804 - INFO - Training..., Epoch: 546
1900-01-01 19:16:48,794 - INFO - Training..., Epoch: 547
1900-01-01 19:16:59,012 - INFO - Training..., Epoch: 548
1900-01-01 19:17:08,676 - INFO - Training..., Epoch: 549
1900-01-01 19:17:18,045 - INFO - Training..., Epoch: 550
1900-01-01 19:17:28,108 - INFO - Training..., Epoch: 551
1900-01-01 19:17:38,819 - INFO - Training..., Epoch: 552
1900-01-01 19:17:48,579 - INFO - Training..., Epoch: 553
1900-01-01 19:17:58,249 - INFO - Training..., Epoch: 554
1900-01-01 19:18:08,527 - INFO - Training..., Epoch: 555
1900-01-01 19:18:18,872 - INFO - Training..., Epoch: 556
1900-01-01 19:18:28,203 - INFO - Training..., Epoch: 557
1900-01-01 19:18:37,510 - INFO - Training..., Epoch: 558
1900-01-01 19:18:47,927 - INFO - Training..., Epoch: 559
1900-01-01 19:18:57,772 - INFO - Training..., Epoch: 560
1900-01-01 19:19:06,984 - INFO - Training..., Epoch: 561
1900-01-01 19:19:16,947 - INFO - Training..., Epoch: 562
1900-01-01 19:19:27,311 - INFO - Training..., Epoch: 563
1900-01-01 19:19:36,972 - INFO - Training..., Epoch: 564
1900-01-01 19:19:46,579 - INFO - Training..., Epoch: 565
1900-01-01 19:19:56,865 - INFO - Training..., Epoch: 566
1900-01-01 19:20:07,607 - INFO - Training..., Epoch: 567
1900-01-01 19:20:17,448 - INFO - Training..., Epoch: 568
1900-01-01 19:20:27,136 - INFO - Training..., Epoch: 569
1900-01-01 19:20:37,086 - INFO - Training..., Epoch: 570
1900-01-01 19:20:47,304 - INFO - Training..., Epoch: 571
1900-01-01 19:20:56,652 - INFO - Training..., Epoch: 572
1900-01-01 19:21:05,986 - INFO - Training..., Epoch: 573
1900-01-01 19:21:16,171 - INFO - Training..., Epoch: 574
1900-01-01 19:21:26,137 - INFO - Training..., Epoch: 575
1900-01-01 19:21:35,462 - INFO - Training..., Epoch: 576
1900-01-01 19:21:45,008 - INFO - Training..., Epoch: 577
1900-01-01 19:21:55,453 - INFO - Training..., Epoch: 578
1900-01-01 19:22:05,488 - INFO - Training..., Epoch: 579
1900-01-01 19:22:14,978 - INFO - Training..., Epoch: 580
1900-01-01 19:22:25,118 - INFO - Training..., Epoch: 581
1900-01-01 19:22:35,911 - INFO - Training..., Epoch: 582
1900-01-01 19:22:45,746 - INFO - Training..., Epoch: 583
1900-01-01 19:22:55,429 - INFO - Training..., Epoch: 584
1900-01-01 19:23:05,540 - INFO - Training..., Epoch: 585
1900-01-01 19:23:15,663 - INFO - Training..., Epoch: 586
1900-01-01 19:23:24,853 - INFO - Training..., Epoch: 587
1900-01-01 19:23:34,123 - INFO - Training..., Epoch: 588
1900-01-01 19:23:44,419 - INFO - Training..., Epoch: 589
1900-01-01 19:23:54,554 - INFO - Training..., Epoch: 590
1900-01-01 19:24:03,814 - INFO - Training..., Epoch: 591
1900-01-01 19:24:14,345 - INFO - Training..., Epoch: 592
1900-01-01 19:24:25,274 - INFO - Training..., Epoch: 593
1900-01-01 19:24:35,445 - INFO - Training..., Epoch: 594
1900-01-01 19:24:45,288 - INFO - Training..., Epoch: 595
1900-01-01 19:24:55,472 - INFO - Training..., Epoch: 596
1900-01-01 19:25:05,678 - INFO - Training..., Epoch: 597
1900-01-01 19:25:15,141 - INFO - Training..., Epoch: 598
1900-01-01 19:25:24,320 - INFO - Training..., Epoch: 599
1900-01-01 19:25:34,243 - INFO - Finished training!
1900-01-01 19:25:34,243 - INFO - Best validation score: 0.7918182319223985
1900-01-01 19:25:34,244 - INFO - Test score: 0.7616427509221885
1900-01-01 19:25:34,244 - INFO - Total time: 5088.8865921497345
